event_name,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
UFC 268: Usman vs. Covington 2,Marc Goddard,Dustin Jacoby,John Allan,Dustin Jacoby,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/88cc78d2d5d6bcaa
UFC 268: Usman vs. Covington 2,Todd Ronald Anderson,Melsik Baghdasaryan,Bruno Souza,Melsik Baghdasaryan,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/73d541adc2909dc8
UFC 268: Usman vs. Covington 2,Mike Beltran,CJ Vergara,Ode Osbourne,Ode Osbourne,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8081cb92f71401c6
UFC 267: Blachowicz vs. Teixeira,Marc Goddard,Jan Blachowicz,Glover Teixeira,Glover Teixeira,5,T,Light Heavyweight,M,Submission,Rear Naked Choke,2,3:02,http://ufcstats.com/fight-details/919fb76d2f3e5827
UFC 267: Blachowicz vs. Teixeira,Jason Herzog,Petr Yan,Cory Sandhagen,Petr Yan,5,T,Bantamweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/18edff5447989b3f
UFC 267: Blachowicz vs. Teixeira,Daniel Movahedi,Islam Makhachev,Dan Hooker,Islam Makhachev,3,F,Lightweight,M,Submission,Kimura From Side Control,1,2:25,http://ufcstats.com/fight-details/5ad4c0eae7512878
UFC 267: Blachowicz vs. Teixeira,Marc Goddard,Alexander Volkov,Marcin Tybura,Alexander Volkov,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/13e3e41e0c6f4e04
UFC 267: Blachowicz vs. Teixeira,Jason Herzog,Li Jingliang,Khamzat Chimaev,Khamzat Chimaev,3,F,Welterweight,M,Submission,Rear Naked Choke,1,3:16,http://ufcstats.com/fight-details/987cdcbc809e210d
UFC 267: Blachowicz vs. Teixeira,Marc Goddard,Magomed Ankalaev,Volkan Oezdemir,Magomed Ankalaev,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/58b19ba734fe93a3
UFC 267: Blachowicz vs. Teixeira,Daniel Movahedi,Amanda Ribas,Virna Jandiroba,Amanda Ribas,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d84968d7e9fcb4f3
UFC 267: Blachowicz vs. Teixeira,Marc Goddard,Ricardo Ramos,Zubaira Tukhugov,Zubaira Tukhugov,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/41cdfea7df63003f
UFC 267: Blachowicz vs. Teixeira,Jason Herzog,Albert Duraev,Roman Kopylov,Albert Duraev,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/768c86e307295944
UFC 267: Blachowicz vs. Teixeira,Vyacheslav  Kiselev,Elizeu Zaleski dos Santos,Benoit Saint Denis,Elizeu Zaleski dos Santos,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/efc6af0151f72b87
UFC 267: Blachowicz vs. Teixeira,Daniel Movahedi,Shamil Gamzatov,Michal Oleksiejczuk,Michal Oleksiejczuk,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:31,http://ufcstats.com/fight-details/92c49cb075f612d7
UFC 267: Blachowicz vs. Teixeira,Marc Goddard,Makwan Amirkhani,Lerone Murphy,Lerone Murphy,3,F,Featherweight,M,KO/TKO,Knee to Head In Clinch,2,0:14,http://ufcstats.com/fight-details/156f2425a937b22f
UFC 267: Blachowicz vs. Teixeira,Jason Herzog,Hu Yaozong,Andre Petroski,Andre Petroski,3,F,Middleweight,M,Submission,Arm Triangle From Half Guard,3,4:46,http://ufcstats.com/fight-details/4a5e5232346993c7
UFC 267: Blachowicz vs. Teixeira,Daniel Movahedi,Tagir Ulanbekov,Allan Nascimento,Tagir Ulanbekov,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/6163c18411aca830
UFC Fight Night: Costa vs. Vettori,Jason Herzog,Paulo Costa,Marvin Vettori,Marvin Vettori,5,F,Light Heavyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/860be3cc82895177
UFC Fight Night: Costa vs. Vettori,Keith Peterson,Jessica-Rose Clark,Joselyne Edwards,Jessica-Rose Clark,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/69167b996ce7a7e4
UFC Fight Night: Costa vs. Vettori,Jason Herzog,Alex Caceres,SeungWoo Choi,Alex Caceres,3,F,Featherweight,M,Submission,Rear Naked Choke,2,3:31,http://ufcstats.com/fight-details/98842f17dfe4b4ef
UFC Fight Night: Costa vs. Vettori,Chris Tognoni,Francisco Trinaldo,Dwight Grant,Francisco Trinaldo,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/587d373f18f6c8c0
UFC Fight Night: Costa vs. Vettori,Mike Beltran,Nicolae Negumereanu,Ike Villanueva,Nicolae Negumereanu,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,1:18,http://ufcstats.com/fight-details/e078d18fa9ed100d
UFC Fight Night: Costa vs. Vettori,Keith Peterson,JunYong Park,Gregory Rodrigues,Gregory Rodrigues,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,2,3:13,http://ufcstats.com/fight-details/88256dd5a9aef1cc
UFC Fight Night: Costa vs. Vettori,Jason Herzog,Mason Jones,David Onama,Mason Jones,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d44d735e5079bfb8
UFC Fight Night: Costa vs. Vettori,Keith Peterson,Tabatha Ricci,Maria Oliveira,Tabatha Ricci,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1fe58cdab57d233b
UFC Fight Night: Costa vs. Vettori,Mike Beltran,Jamie Pickett,Laureano Staropoli,Jamie Pickett,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/85f920746c58d0a6
UFC Fight Night: Costa vs. Vettori,Chris Tognoni,Khama Worthy,Jai Herbert,Jai Herbert,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,2:47,http://ufcstats.com/fight-details/6d7eecf4acecda2a
UFC Fight Night: Costa vs. Vettori,Keith Peterson,Jeff Molina,Daniel Lacerda,Jeff Molina,3,F,Flyweight,M,KO/TKO,Punches to Head From Back Control,2,0:46,http://ufcstats.com/fight-details/acec5f4c6fee1ae2
UFC Fight Night: Costa vs. Vettori,Jason Herzog,Livinha Souza,Randa Markos,Randa Markos,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/61d9eff5fa4c8578
UFC Fight Night: Costa vs. Vettori,Chris Tognoni,Jonathan Martinez,Zviad Lazishvili,Jonathan Martinez,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7151ae256e6c181b
UFC Fight Night: Ladd vs. Dumont,Keith Peterson,Aspen Ladd,Norma Dumont,Norma Dumont,5,F,Women's Featherweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/330e67abac6e5ce7
UFC Fight Night: Ladd vs. Dumont,Herb Dean,Andrei Arlovski,Carlos Felipe,Andrei Arlovski,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/188b63ec6ee1c1c9
UFC Fight Night: Ladd vs. Dumont,Mark Smith,Jim Miller,Erick Gonzalez,Jim Miller,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,0:14,http://ufcstats.com/fight-details/d9ca00b3c62a874d
UFC Fight Night: Ladd vs. Dumont,Chris Tognoni,Manon Fiorot,Mayra Bueno Silva,Manon Fiorot,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b193e2317b21125c
UFC Fight Night: Ladd vs. Dumont,Herb Dean,Nate Landwehr,Ludovit Klein,Nate Landwehr,3,F,Featherweight,M,Submission,Anaconda Choke On Ground,3,2:22,http://ufcstats.com/fight-details/a2e1116a9fe84aa9
UFC Fight Night: Ladd vs. Dumont,Keith Peterson,Andrew Sanchez,Bruno Silva,Bruno Silva,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,3,2:35,http://ufcstats.com/fight-details/fefa96b6d939ffea
UFC Fight Night: Ladd vs. Dumont,Mark Smith,Danny Roberts,Ramazan Emeev,Danny Roberts,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/e3881a6895be3e9e
UFC Fight Night: Ladd vs. Dumont,Chris Tognoni,Loopy Godinez,Luana Carolina,Luana Carolina,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/be8bee783d22bee2
UFC Fight Night: Ladd vs. Dumont,Herb Dean,Batgerel Danaa,Brandon Davis,Batgerel Danaa,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,1,2:01,http://ufcstats.com/fight-details/cf020c71f1dbfa0b
UFC Fight Night: Ladd vs. Dumont,Keith Peterson,Istela Nunes,Ariane Carnelossi,Ariane Carnelossi,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,3,2:57,http://ufcstats.com/fight-details/814d481e79e9a525
UFC Fight Night: Dern vs. Rodriguez,Mark Smith,Mackenzie Dern,Marina Rodriguez,Marina Rodriguez,5,F,Women's Strawweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/149d6b90f33634a4
UFC Fight Night: Dern vs. Rodriguez,Herb Dean,Randy Brown,Jared Gooden,Randy Brown,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d5ffdb5388ffabc6
UFC Fight Night: Dern vs. Rodriguez,Jason Herzog,Tim Elliott,Matheus Nicolau,Matheus Nicolau,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/20f19439e9b100b0
UFC Fight Night: Dern vs. Rodriguez,Chris Tognoni,Sabina Mazo,Mariya Agapova,Mariya Agapova,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,3,0:53,http://ufcstats.com/fight-details/38957d8eb185391c
UFC Fight Night: Dern vs. Rodriguez,Jason Herzog,Chris Gutierrez,Felipe Colares,Chris Gutierrez,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/6101249c2cdd1493
UFC Fight Night: Dern vs. Rodriguez,Mark Smith,Alexandr Romanov,Jared Vanderaa,Alexandr Romanov,3,F,Heavyweight,M,KO/TKO,Punches to Head From Mount,2,4:43,http://ufcstats.com/fight-details/777c65184aa63894
UFC Fight Night: Dern vs. Rodriguez,Chris Tognoni,Charles Rosa,Damon Jackson,Damon Jackson,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/df16b9c2fc9722e9
UFC Fight Night: Dern vs. Rodriguez,Herb Dean,Loopy Godinez,Silvana Gomez Juarez,Loopy Godinez,3,F,Women's Strawweight,F,Submission,Armbar From Back Control,1,4:14,http://ufcstats.com/fight-details/f526892a27b50576
UFC Fight Night: Dern vs. Rodriguez,Chris Tognoni,Steve Garcia,Charlie Ontiveros,Steve Garcia,3,F,Lightweight,M,KO/TKO,Punches to Head From Mount,2,1:51,http://ufcstats.com/fight-details/ddb927b0dfcfac2a
UFC Fight Night: Santos vs. Walker,Herb Dean,Thiago Santos,Johnny Walker,Thiago Santos,5,F,Light Heavyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/37c484012ef24a5b
UFC Fight Night: Santos vs. Walker,Mark Smith,Alex Oliveira,Niko Price,Niko Price,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9c33c8d4a381ba70
UFC Fight Night: Santos vs. Walker,Herb Dean,Misha Cirkunov,Krzysztof Jotko,Krzysztof Jotko,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/dba710edbc3c29ff
UFC Fight Night: Santos vs. Walker,Mark Smith,Alexander Hernandez,Mike Breeden,Alexander Hernandez,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:20,http://ufcstats.com/fight-details/a00b4e82f9d4f92c
UFC Fight Night: Santos vs. Walker,Dan Miragliotta,Joe Solecki,Jared Gordon,Jared Gordon,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/3b7eb8e56052a2af
UFC Fight Night: Santos vs. Walker,Chris Tognoni,Antonina Shevchenko,Casey O'Neill,Casey O'Neill,3,F,Women's Flyweight,F,KO/TKO,Punches to Head From Mount,2,4:47,http://ufcstats.com/fight-details/6832e9e62da0f9d3
UFC Fight Night: Santos vs. Walker,Herb Dean,Bethe Correia,Karol Rosa,Karol Rosa,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/16d31775a8dcb31d
UFC Fight Night: Santos vs. Walker,Dan Miragliotta,Devonte Smith,Jamie Mullarkey,Jamie Mullarkey,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,2,2:51,http://ufcstats.com/fight-details/dfa2f5c821a52c63
UFC Fight Night: Santos vs. Walker,Chris Tognoni,Douglas Silva de Andrade,Gaetano Pirrello,Douglas Silva de Andrade,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,2:04,http://ufcstats.com/fight-details/5f444eac11e55161
UFC Fight Night: Santos vs. Walker,Mark Smith,Stephanie Egger,Shanna Young,Stephanie Egger,3,F,Women's Bantamweight,F,KO/TKO,Elbow to Head From Guard,2,2:22,http://ufcstats.com/fight-details/c1e5859053263811
UFC Fight Night: Santos vs. Walker,Chris Tognoni,Alejandro Perez,Johnny Eduardo,Alejandro Perez,3,F,Bantamweight,M,Submission,Armbar From Side Control,2,4:13,http://ufcstats.com/fight-details/e7423a91a253b416
UFC 266: Volkanovski vs. Ortega,Herb Dean,Alexander Volkanovski,Brian Ortega,Alexander Volkanovski,5,T,Featherweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/18f1b88d8977c216
UFC 266: Volkanovski vs. Ortega,Keith Peterson,Valentina Shevchenko,Lauren Murphy,Valentina Shevchenko,5,T,Women's Flyweight,F,KO/TKO,Punches to Head From Half Guard,4,4:00,http://ufcstats.com/fight-details/7233b2a56438d77a
UFC 266: Volkanovski vs. Ortega,Jason Herzog,Nick Diaz,Robbie Lawler,Robbie Lawler,5,F,Middleweight,M,KO/TKO,Punch to Head At Distance,3,0:44,http://ufcstats.com/fight-details/92e006a93f983fb5
UFC 266: Volkanovski vs. Ortega,Mark Smith,Curtis Blaydes,Jairzinho Rozenstruik,Curtis Blaydes,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f4df74046a1c4364
UFC 266: Volkanovski vs. Ortega,Herb Dean,Jessica Andrade,Cynthia Calvillo,Jessica Andrade,3,F,Women's Flyweight,F,KO/TKO,Punches to Head In Clinch,1,4:54,http://ufcstats.com/fight-details/f4a2806f77ac1cdc
UFC 266: Volkanovski vs. Ortega,Keith Peterson,Marlon Moraes,Merab Dvalishvili,Merab Dvalishvili,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,2,4:25,http://ufcstats.com/fight-details/bc276e0f07e30a54
UFC 266: Volkanovski vs. Ortega,Jason Herzog,Dan Hooker,Nasrat Haqparast,Dan Hooker,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b3c23fb2d71bba51
UFC 266: Volkanovski vs. Ortega,Mark Smith,Shamil Abdurakhimov,Chris Daukaus,Chris Daukaus,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,2,1:23,http://ufcstats.com/fight-details/f085f32bbb3220e1
UFC 266: Volkanovski vs. Ortega,Chris Tognoni,Roxanne Modafferi,Taila Santos,Taila Santos,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e7bb37681652c2c2
UFC 266: Volkanovski vs. Ortega,Jason Herzog,Uros Medic,Jalin Turner,Jalin Turner,3,F,Lightweight,M,Submission,Rear Naked Choke,1,4:01,http://ufcstats.com/fight-details/7abc4520f63f2c06
UFC 266: Volkanovski vs. Ortega,Chris Tognoni,Cody Brundage,Nick Maximov,Nick Maximov,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d8189169b2c8a2aa
UFC 266: Volkanovski vs. Ortega,Mark Smith,Matthew Semelsberger,Martin Sano,Matthew Semelsberger,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,0:15,http://ufcstats.com/fight-details/73f6b72b4889088f
UFC 266: Volkanovski vs. Ortega,Chris Tognoni,Jonathan Pearce,Omar Morales,Jonathan Pearce,3,F,Featherweight,M,Submission,Rear Naked Choke,2,3:31,http://ufcstats.com/fight-details/7484298ad57099be
UFC Fight Night: Smith vs. Spann,Herb Dean,Anthony Smith,Ryan Spann,Anthony Smith,5,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,3:47,http://ufcstats.com/fight-details/d1621b3da377f34b
UFC Fight Night: Smith vs. Spann,Keith Peterson,Ion Cutelaba,Devin Clark,Ion Cutelaba,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4b5f9b7c31d1205d
UFC Fight Night: Smith vs. Spann,Mark Smith,Ariane da Silva,Mandy Bohm,Ariane da Silva,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ceaf7ed5ade30d9f
UFC Fight Night: Smith vs. Spann,Herb Dean,Arman Tsarukyan,Christos Giagos,Arman Tsarukyan,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,2:09,http://ufcstats.com/fight-details/13a8ddb1c3f55ed4
UFC Fight Night: Smith vs. Spann,Keith Peterson,Nate Maness,Tony Gravely,Nate Maness,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,2,2:10,http://ufcstats.com/fight-details/576b795e33ddd62d
UFC Fight Night: Smith vs. Spann,Mark Smith,Joaquin Buckley,Antonio Arroyo,Joaquin Buckley,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,3,2:26,http://ufcstats.com/fight-details/401f5f4714132d50
UFC Fight Night: Smith vs. Spann,Herb Dean,Mike Rodriguez,Tafon Nchukwi,Tafon Nchukwi,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d06495deb1ff1750
UFC Fight Night: Smith vs. Spann,Mark Smith,Pannie Kianzad,Raquel Pennington,Raquel Pennington,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2d42742aade53799
UFC Fight Night: Smith vs. Spann,Chris Tognoni,Rongzhu,Brandon Jenkins,Rongzhu,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,3,4:35,http://ufcstats.com/fight-details/85e5498808346d6b
UFC Fight Night: Smith vs. Spann,Herb Dean,Montel Jackson,JP Buys,Montel Jackson,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dc870fab1e0f15e1
UFC Fight Night: Smith vs. Spann,Chris Tognoni,Erin Blanchfield,Sarah Alpar,Erin Blanchfield,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0ce63c2148e70b4c
UFC Fight Night: Smith vs. Spann,Mark Smith,Impa Kasanganay,Carlston Harris,Carlston Harris,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,1,2:38,http://ufcstats.com/fight-details/06b3226c34c17001
UFC Fight Night: Smith vs. Spann,Chris Tognoni,Emily Whitmire,Hannah Goldy,Hannah Goldy,3,F,Women's Flyweight,F,Submission,Armbar From Guard,1,4:17,http://ufcstats.com/fight-details/eb10feae98ea7d36
UFC Fight Night: Brunson vs. Till,Herb Dean,Derek Brunson,Darren Till,Derek Brunson,5,F,Middleweight,M,Submission,Rear Naked Choke,3,2:13,http://ufcstats.com/fight-details/14f2bb86fd888e91
UFC Fight Night: Brunson vs. Till,Mark Smith,Tom Aspinall,Serghei Spivac,Tom Aspinall,3,F,Heavyweight,M,KO/TKO,Elbow to Head In Clinch,1,2:30,http://ufcstats.com/fight-details/b977ffcc6428046f
UFC Fight Night: Brunson vs. Till,Jason Herzog,Alex Morono,David Zawada,Alex Morono,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f09912e9d8eaa968
UFC Fight Night: Brunson vs. Till,Herb Dean,Modestas Bukauskas,Khalil Rountree Jr.,Khalil Rountree Jr.,3,F,Light Heavyweight,M,KO/TKO,"Kick to Leg At Distance
      Side kick",2,2:30,http://ufcstats.com/fight-details/ad81be01a461c936
UFC Fight Night: Brunson vs. Till,Mark Smith,Paddy Pimblett,Luigi Vendramini,Paddy Pimblett,3,F,Lightweight,M,KO/TKO,Punches to Head At Distance,1,4:25,http://ufcstats.com/fight-details/8fc238e84c4624a7
UFC Fight Night: Brunson vs. Till,Jason Herzog,Molly McCann,Ji Yeon Kim,Molly McCann,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/06c0c7dda5a5909d
UFC Fight Night: Brunson vs. Till,Chris Tognoni,Jack Shore,Liudvik Sholinian,Jack Shore,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4fc128b1bdf088b1
UFC Fight Night: Brunson vs. Till,Jason Herzog,Julian Erosa,Charles Jourdain,Julian Erosa,3,F,Catch Weight,M,Submission,D'Arce Choke On Ground,3,2:56,http://ufcstats.com/fight-details/3f76035e52e8819b
UFC Fight Night: Brunson vs. Till,Mark Smith,Dalcha Lungiambula,Marc-Andre Barriault,Marc-Andre Barriault,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a7c38d4d66abf923
UFC Fight Night: Barboza vs. Chikadze,Jason Herzog,Edson Barboza,Giga Chikadze,Giga Chikadze,5,F,Featherweight,M,KO/TKO,Punch to Head At Distance,3,1:44,http://ufcstats.com/fight-details/5cd1869013741767
UFC Fight Night: Barboza vs. Chikadze,Herb Dean,Bryan Battle,Gilbert Urbina,Bryan Battle,3,F,Middleweight,M,Submission,Rear Naked Choke,2,2:15,http://ufcstats.com/fight-details/5086f9fb4fdc2f60
UFC Fight Night: Barboza vs. Chikadze,Mark Smith,Ricky Turcios,Brady Hiestand,Ricky Turcios,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/ed64e42263bf50bf
UFC Fight Night: Barboza vs. Chikadze,Herb Dean,Kevin Lee,Daniel Rodriguez,Daniel Rodriguez,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/089a17e450cc98aa
UFC Fight Night: Barboza vs. Chikadze,Jason Herzog,Andre Petroski,Micheal Gillmore,Andre Petroski,3,F,Middleweight,M,KO/TKO,Elbows to Head From Mount,3,3:12,http://ufcstats.com/fight-details/ad3aa9520131ff2e
UFC Fight Night: Barboza vs. Chikadze,Mark Smith,Makhmud Muradov,Gerald Meerschaert,Gerald Meerschaert,3,F,Middleweight,M,Submission,Rear Naked Choke,2,1:49,http://ufcstats.com/fight-details/1de342e9309c5f0f
UFC Fight Night: Barboza vs. Chikadze,Herb Dean,Alessio Di Chirico,Abdul Razak Alhassan,Abdul Razak Alhassan,3,F,Middleweight,M,KO/TKO,Kick to Head At Distance,1,0:17,http://ufcstats.com/fight-details/e24c8aab497b4fe1
UFC Fight Night: Barboza vs. Chikadze,Chris Tognoni,Sam Alvey,Wellington Turman,Wellington Turman,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/58d5e4afc2dd35d1
UFC Fight Night: Barboza vs. Chikadze,Jason Herzog,Dustin Jacoby,Darren Stewart,Dustin Jacoby,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,3:04,http://ufcstats.com/fight-details/0f3a91caeaa55094
UFC Fight Night: Barboza vs. Chikadze,Chris Tognoni,JJ Aldrich,Vanessa Demopoulos,JJ Aldrich,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2cb9ba68fc855f33
UFC Fight Night: Barboza vs. Chikadze,Mark Smith,Jamall Emmers,Pat Sabatini,Pat Sabatini,3,F,Featherweight,M,Submission,Heel Hook On Ground,1,1:53,http://ufcstats.com/fight-details/ef4484943b1c68a9
UFC Fight Night: Barboza vs. Chikadze,Chris Tognoni,Mana Martinez,Guido Cannetti,Mana Martinez,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/be4890f4aaadec28
UFC Fight Night: Cannonier vs. Gastelum,Herb Dean,Jared Cannonier,Kelvin Gastelum,Jared Cannonier,5,F,Middleweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/f536ba47f006474a
UFC Fight Night: Cannonier vs. Gastelum,Keith Peterson,Clay Guida,Mark Madsen,Mark Madsen,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/3a9e0fed344fd07d
UFC Fight Night: Cannonier vs. Gastelum,Mark Smith,Parker Porter,Chase Sherman,Parker Porter,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/47230f9b5d7ae037
